template_id,profile_id,source_file,source_row,time,protocol,srcIp,dstIp,srcPort,dstPort,srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,flowDuration,is_control_protocol
profile_15:285750,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,285750,2017-04-12 10:28:55.382298,http,192.168.1.192,192.168.1.159,45233,80,1,4,159,1533,31.0,0
profile_15:285753,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,285753,2017-04-12 10:29:25.405663,http,192.168.1.192,192.168.1.159,45237,80,1,5,159,1533,0.0,0
profile_15:285870,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,285870,2017-04-12 10:44:19.184154,dns,192.168.1.159,192.168.1.1,55933,53,1,1,40,95,273.0,0
profile_15:285895,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,285895,2017-04-12 10:44:56.137072,http,192.168.1.192,192.168.1.159,45342,80,1,5,159,1533,0.0,0
profile_15:285931,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,285931,2017-04-12 10:47:36.263810,http,192.168.1.192,192.168.1.159,45359,80,1,4,159,1533,1.0,0
profile_15:286139,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286139,2017-04-12 11:11:37.385931,http,192.168.1.192,192.168.1.159,45517,80,1,5,159,1533,2.0,0
profile_15:286192,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286192,2017-04-12 11:18:47.724941,http,192.168.1.192,192.168.1.159,45565,80,1,5,159,1533,0.0,0
profile_15:286315,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286315,2017-04-12 11:36:38.578026,http,192.168.1.192,192.168.1.159,45686,80,1,3,159,1533,2.0,0
profile_15:286323,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286323,2017-04-12 11:37:28.789793,http,192.168.1.192,192.168.1.159,45691,80,1,4,159,1533,1.0,0
profile_15:286349,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286349,2017-04-12 11:41:23.968614,ntp,192.168.1.159,27.124.125.250,49328,123,1,1,48,48,53.0,0
profile_15:286408,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286408,2017-04-12 11:50:01.735232,ntp,192.168.1.159,144.76.208.2,50858,123,1,1,48,48,302.0,0
profile_15:286462,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286462,2017-04-12 11:58:19.627528,http,192.168.1.192,192.168.1.159,45829,80,1,4,159,1601,2.0,0
profile_15:286532,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286532,2017-04-12 12:09:00.063491,http,192.168.1.192,192.168.1.159,45899,80,1,4,159,1533,1.0,0
profile_15:286615,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286615,2017-04-12 12:20:40.608839,http,192.168.1.192,192.168.1.159,45975,80,1,4,159,1533,1.0,0
profile_15:286791,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286791,2017-04-12 12:37:31.417230,http,192.168.1.192,192.168.1.159,46087,80,1,4,159,1601,6.0,0
profile_15:286828,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286828,2017-04-12 12:41:21.587406,http,192.168.1.192,192.168.1.159,46113,80,1,3,159,1533,1.0,0
profile_15:286863,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286863,2017-04-12 12:44:51.803994,ntp,192.168.1.159,192.189.54.33,40508,123,1,1,48,48,3.0,0
profile_15:286869,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,286869,2017-04-12 12:45:40.888540,ntp,192.168.1.159,27.124.125.252,44566,123,1,1,48,48,52.0,0
profile_15:287198,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287198,2017-04-12 13:27:13.671726,http,192.168.1.192,192.168.1.159,46414,80,1,5,159,1533,0.0,0
profile_15:287209,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287209,2017-04-12 13:29:03.759432,http,192.168.1.192,192.168.1.159,46425,80,1,4,159,1533,1.0,0
profile_15:287313,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287313,2017-04-12 13:43:44.451848,http,192.168.1.192,192.168.1.159,46524,80,1,5,159,1533,1.0,0
profile_15:287363,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287363,2017-04-12 13:50:54.784670,http,192.168.1.192,192.168.1.159,46571,80,1,5,159,1533,0.0,0
profile_15:287533,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287533,2017-04-12 14:02:15.314102,http,192.168.1.192,192.168.1.159,46646,80,1,5,159,1533,0.0,0
profile_15:287534,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287534,2017-04-12 14:02:24.047826,ntp,192.168.1.159,129.250.35.250,35508,123,1,1,48,48,165.0,0
profile_15:287543,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287543,2017-04-12 14:03:15.362834,http,192.168.1.192,192.168.1.159,46652,80,1,3,159,1533,11.0,0
profile_15:287695,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287695,2017-04-12 14:20:26.173284,http,192.168.1.192,192.168.1.159,46766,80,1,4,159,1533,1.0,0
profile_15:287764,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287764,2017-04-12 14:29:16.592468,http,192.168.1.192,192.168.1.159,46824,80,1,4,159,1533,1.0,0
profile_15:287869,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287869,2017-04-12 14:44:47.326954,http,192.168.1.192,192.168.1.159,46927,80,1,5,159,1533,0.0,0
profile_15:287977,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287977,2017-04-12 14:59:14.605085,http,192.168.1.159,130.211.67.12,46328,80,2,1,1001,199,572.0,0
profile_15:287992,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,287992,2017-04-12 14:59:36.498919,http,192.168.1.159,130.211.67.12,46331,80,2,1,1001,199,573.0,0
profile_15:288080,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288080,2017-04-12 15:05:15.526686,ntp,192.168.1.159,104.156.232.147,55223,123,1,1,48,48,1.0,0
profile_15:288201,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288201,2017-04-12 15:18:28.915837,http,192.168.1.192,192.168.1.159,47147,80,1,3,159,1533,2.0,0
profile_15:288347,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288347,2017-04-12 15:38:19.816403,http,192.168.1.192,192.168.1.159,47278,80,1,4,159,1533,1.0,0
profile_15:288471,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288471,2017-04-12 15:55:40.614120,http,192.168.1.192,192.168.1.159,47393,80,1,3,159,1533,2.0,0
profile_15:288485,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288485,2017-04-12 15:57:17.019857,ntp,192.168.1.159,27.124.125.252,47266,123,1,1,48,48,53.0,0
profile_15:288490,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288490,2017-04-12 15:57:50.714367,http,192.168.1.192,192.168.1.159,47407,80,1,4,159,1533,1.0,0
profile_15:288575,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288575,2017-04-12 16:00:49.420321,http,192.168.1.159,130.211.93.93,54809,80,2,1,726,231,561.0,0
profile_15:288644,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288644,2017-04-12 16:07:21.164139,http,192.168.1.192,192.168.1.159,47471,80,1,5,159,1531,0.0,0
profile_15:288651,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288651,2017-04-12 16:08:31.237285,http,192.168.1.192,192.168.1.159,47478,80,1,3,159,1531,2.0,0
profile_15:288658,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288658,2017-04-12 16:09:31.264542,http,192.168.1.192,192.168.1.159,47485,80,1,5,159,1531,0.0,0
profile_15:288739,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288739,2017-04-12 16:21:21.813800,http,192.168.1.192,192.168.1.159,47562,80,1,5,159,1531,0.0,0
profile_15:288745,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288745,2017-04-12 16:22:21.862137,http,192.168.1.192,192.168.1.159,47569,80,1,4,159,1531,2.0,0
profile_15:288793,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288793,2017-04-12 16:29:42.223983,http,192.168.1.192,192.168.1.159,47617,80,1,4,159,1531,1.0,0
profile_15:288839,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288839,2017-04-12 16:36:42.526713,http,192.168.1.192,192.168.1.159,47663,80,1,3,159,1531,1.0,0
profile_15:288954,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,288954,2017-04-12 16:44:32.898164,http,192.168.1.192,192.168.1.159,47716,80,1,4,159,1531,1.0,0
profile_15:289137,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289137,2017-04-12 17:06:03.912201,http,192.168.1.192,192.168.1.159,47857,80,1,5,159,1531,0.0,0
profile_15:289164,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289164,2017-04-12 17:09:24.064635,http,192.168.1.192,192.168.1.159,47880,80,1,6,159,1718,0.0,0
profile_15:289230,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289230,2017-04-12 17:18:04.461838,http,192.168.1.192,192.168.1.159,47936,80,1,5,159,1531,0.0,0
profile_15:289393,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289393,2017-04-12 17:41:21.450021,ntp,192.168.1.159,203.23.237.200,36767,123,1,1,48,48,1.0,0
profile_15:289625,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289625,2017-04-12 18:15:57.190096,http,192.168.1.192,192.168.1.159,48316,80,1,5,159,1531,0.0,0
profile_15:289680,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289680,2017-04-12 18:20:13.618176,ntp,192.168.1.159,129.250.35.251,52619,123,1,1,48,48,144.0,0
profile_15:289738,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289738,2017-04-12 18:23:39.659374,ntp,192.168.1.159,129.250.35.251,39103,123,1,1,48,48,144.0,0
profile_15:289788,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289788,2017-04-12 18:29:06.204194,ntp,192.168.1.159,14.202.204.182,52653,123,1,1,48,48,30.0,0
profile_15:289855,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289855,2017-04-12 18:36:52.988930,ntp,192.168.1.159,27.124.125.252,60977,123,1,1,48,48,53.0,0
profile_15:289976,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,289976,2017-04-12 18:52:18.895596,http,192.168.1.192,192.168.1.159,48556,80,1,4,159,1531,1.0,0
profile_15:290092,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290092,2017-04-12 19:09:09.678784,http,192.168.1.192,192.168.1.159,48668,80,1,4,159,1531,1.0,0
profile_15:290155,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290155,2017-04-12 19:17:20.042314,http,192.168.1.192,192.168.1.159,48721,80,1,4,159,1531,1.0,0
profile_15:290263,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290263,2017-04-12 19:29:06.094090,ntp,192.168.1.159,103.236.162.131,37362,123,1,1,48,48,14.0,0
profile_15:290297,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290297,2017-04-12 19:31:00.688200,http,192.168.1.192,192.168.1.159,48810,80,1,5,159,1531,0.0,0
profile_15:290315,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290315,2017-04-12 19:31:24.514082,dns,192.168.1.159,192.168.1.1,45740,53,1,1,46,62,0.0,0
profile_15:290326,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290326,2017-04-12 19:31:26.645592,dns,192.168.1.159,192.168.1.1,52155,53,1,1,36,52,130.0,0
profile_15:290386,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290386,2017-04-12 19:34:50.870071,http,192.168.1.192,192.168.1.159,48837,80,1,4,159,1531,1.0,0
profile_15:290818,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290818,2017-04-12 20:29:43.414531,http,192.168.1.192,192.168.1.159,49197,80,1,5,159,1531,0.0,0
profile_15:290840,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290840,2017-04-12 20:32:43.556117,http,192.168.1.192,192.168.1.159,49217,80,1,4,159,1531,2.0,0
profile_15:290948,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,290948,2017-04-12 20:44:27.575605,ntp,192.168.1.159,27.124.125.250,41852,123,1,1,48,48,52.0,0
profile_15:291013,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291013,2017-04-12 20:49:23.701134,ntp,192.168.1.159,27.124.125.250,42309,123,1,1,48,48,52.0,0
profile_15:291038,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291038,2017-04-12 20:51:44.428999,http,192.168.1.192,192.168.1.159,49343,80,1,3,159,1531,2.0,0
profile_15:291118,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291118,2017-04-12 21:00:54.852619,http,192.168.1.192,192.168.1.159,49403,80,1,4,159,1775,2.0,0
profile_15:291141,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291141,2017-04-12 21:03:44.986451,http,192.168.1.192,192.168.1.159,49422,80,1,4,159,1531,1.0,0
profile_15:291168,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291168,2017-04-12 21:07:15.155713,http,192.168.1.192,192.168.1.159,49447,80,1,4,159,1531,1.0,0
profile_15:291182,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291182,2017-04-12 21:08:55.235304,http,192.168.1.192,192.168.1.159,49457,80,1,4,159,1531,2.0,0
profile_15:291211,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291211,2017-04-12 21:12:05.381748,http,192.168.1.192,192.168.1.159,49477,80,1,4,159,1531,2.0,0
profile_15:291215,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291215,2017-04-12 21:12:29.700838,ntp,192.168.1.159,27.124.125.251,54862,123,1,1,48,48,53.0,0
profile_15:291217,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291217,2017-04-12 21:12:39.764449,ntp,192.168.1.159,192.189.54.33,38558,123,1,1,48,48,2.0,0
profile_15:291521,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291521,2017-04-12 21:56:57.486669,http,192.168.1.192,192.168.1.159,49773,80,1,4,159,1531,1.0,0
profile_15:291536,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291536,2017-04-12 21:59:07.589484,http,192.168.1.192,192.168.1.159,49787,80,1,5,159,1531,1.0,0
profile_15:291600,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291600,2017-04-12 22:08:58.054215,http,192.168.1.192,192.168.1.159,49853,80,1,3,159,1531,2.0,0
profile_15:291617,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291617,2017-04-12 22:10:18.116940,http,192.168.1.192,192.168.1.159,49862,80,1,5,159,1531,0.0,0
profile_15:291622,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291622,2017-04-12 22:10:38.133584,http,192.168.1.192,192.168.1.159,49864,80,1,5,159,1531,0.0,0
profile_15:291630,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291630,2017-04-12 22:11:48.187817,http,192.168.1.192,192.168.1.159,49872,80,1,5,159,1531,1.0,0
profile_15:291644,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291644,2017-04-12 22:14:08.298157,http,192.168.1.192,192.168.1.159,49888,80,1,5,159,1531,0.0,0
profile_15:291715,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291715,2017-04-12 22:25:08.820119,http,192.168.1.192,192.168.1.159,49959,80,1,5,159,1531,0.0,0
profile_15:291735,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291735,2017-04-12 22:26:50.719585,dns,192.168.1.159,192.168.1.1,44676,53,1,1,40,104,389.0,0
profile_15:291750,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291750,2017-04-12 22:26:53.786397,ntp,192.168.1.159,129.250.35.251,53249,123,1,1,48,48,144.0,0
profile_15:291859,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291859,2017-04-12 22:35:20.489525,ntp,192.168.1.159,129.250.35.251,60904,123,1,1,48,48,144.0,0
profile_15:291976,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,291976,2017-04-12 22:49:49.020335,ntp,192.168.1.159,13.55.50.68,54030,123,1,1,48,48,2.0,0
profile_15:292038,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292038,2017-04-12 22:58:20.384513,http,192.168.1.192,192.168.1.159,50179,80,1,5,159,1531,0.0,0
profile_15:292052,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292052,2017-04-12 23:00:40.500112,http,192.168.1.192,192.168.1.159,50194,80,1,4,159,1531,2.0,0
profile_15:292144,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292144,2017-04-12 23:13:01.078322,http,192.168.1.192,192.168.1.159,50277,80,1,5,159,1531,0.0,0
profile_15:292218,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292218,2017-04-12 23:24:01.597967,http,192.168.1.192,192.168.1.159,50353,80,1,5,159,1531,0.0,0
profile_15:292377,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292377,2017-04-12 23:40:33.706466,ntp,192.168.1.159,27.124.125.251,33105,123,1,1,48,48,53.0,0
profile_15:292474,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292474,2017-04-12 23:50:13.721496,http,192.168.1.192,192.168.1.159,42731,80,1,5,159,1531,0.0,0
profile_15:292554,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292554,2017-04-13 00:00:34.212272,http,192.168.1.192,192.168.1.159,42799,80,1,4,159,1531,2.0,0
profile_15:292625,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292625,2017-04-13 00:09:44.674953,http,192.168.1.192,192.168.1.159,42859,80,1,4,159,1531,1.0,0
profile_15:292628,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292628,2017-04-13 00:10:04.664004,http,192.168.1.192,192.168.1.159,42861,80,1,5,159,1531,0.0,0
profile_15:292747,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292747,2017-04-13 00:26:25.430754,http,192.168.1.192,192.168.1.159,42970,80,1,3,159,1531,2.0,0
profile_15:292798,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292798,2017-04-13 00:34:05.793781,http,192.168.1.192,192.168.1.159,43019,80,1,5,159,1531,0.0,0
profile_15:292826,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292826,2017-04-13 00:38:05.982428,http,192.168.1.192,192.168.1.159,43045,80,1,4,159,1531,1.0,0
profile_15:292860,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292860,2017-04-13 00:43:06.218518,http,192.168.1.192,192.168.1.159,43078,80,1,5,159,1531,1.0,0
profile_15:292971,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292971,2017-04-13 01:00:17.030316,http,192.168.1.192,192.168.1.159,43191,80,1,5,159,1531,0.0,0
profile_15:292976,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,292976,2017-04-13 01:00:57.060931,http,192.168.1.192,192.168.1.159,43195,80,1,4,159,1531,1.0,0
profile_15:293105,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293105,2017-04-13 01:19:47.951525,http,192.168.1.192,192.168.1.159,43318,80,1,4,159,1531,2.0,0
profile_15:293126,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293126,2017-04-13 01:23:08.108436,http,192.168.1.192,192.168.1.159,43340,80,1,4,159,1531,1.0,0
profile_15:293216,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293216,2017-04-13 01:28:18.352771,http,192.168.1.192,192.168.1.159,43376,80,1,5,159,1531,0.0,0
profile_15:293237,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293237,2017-04-13 01:30:28.455261,http,192.168.1.192,192.168.1.159,43391,80,1,5,159,1531,0.0,0
profile_15:293475,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293475,2017-04-13 02:00:26.851012,ntp,192.168.1.159,129.250.35.250,55193,123,1,1,48,48,164.0,0
profile_15:293494,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293494,2017-04-13 02:03:09.964330,http,192.168.1.192,192.168.1.159,43604,80,1,5,159,1531,0.0,0
profile_15:293569,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293569,2017-04-13 02:13:20.446061,http,192.168.1.192,192.168.1.159,43672,80,1,5,159,1531,0.0,0
profile_15:293842,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293842,2017-04-13 02:39:40.555767,ntp,192.168.1.159,27.124.125.250,46260,123,1,1,48,48,52.0,0
profile_15:293872,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293872,2017-04-13 02:43:01.834103,http,192.168.1.192,192.168.1.159,43867,80,1,4,159,1531,1.0,0
profile_15:293942,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293942,2017-04-13 02:51:52.246290,http,192.168.1.192,192.168.1.159,43925,80,1,5,159,1531,0.0,0
profile_15:293951,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293951,2017-04-13 02:53:12.308942,http,192.168.1.192,192.168.1.159,43933,80,1,5,159,1531,0.0,0
profile_15:293960,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,293960,2017-04-13 02:54:12.349719,http,192.168.1.192,192.168.1.159,43940,80,1,4,159,1531,2.0,0
profile_15:294170,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294170,2017-04-13 03:22:03.658289,http,192.168.1.192,192.168.1.159,44123,80,1,4,159,1597,2.0,0
profile_15:294232,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294232,2017-04-13 03:31:04.071743,http,192.168.1.192,192.168.1.159,44183,80,1,3,159,1531,2.0,0
profile_15:294252,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294252,2017-04-13 03:33:49.939917,ntp,192.168.1.159,13.55.50.68,49726,123,1,1,48,48,2.0,0
profile_15:294267,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294267,2017-04-13 03:35:54.297547,http,192.168.1.192,192.168.1.159,44215,80,1,5,159,1634,3.0,0
profile_15:294355,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294355,2017-04-13 03:49:14.905265,http,192.168.1.192,192.168.1.159,44301,80,1,4,159,1531,2.0,0
profile_15:294394,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294394,2017-04-13 03:53:49.556571,dns,192.168.1.159,192.168.1.1,41594,53,1,1,40,104,146.0,0
profile_15:294424,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294424,2017-04-13 03:53:57.445035,ntp,192.168.1.159,129.250.35.250,59135,123,1,1,48,48,144.0,0
profile_15:294455,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294455,2017-04-13 03:56:12.611450,ntp,192.168.1.159,27.124.125.252,41088,123,1,1,48,48,52.0,0
profile_15:294496,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294496,2017-04-13 03:59:45.400014,http,192.168.1.192,192.168.1.159,44372,80,1,5,159,1531,1.0,0
profile_15:294573,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294573,2017-04-13 04:07:55.787990,http,192.168.1.192,192.168.1.159,44426,80,1,4,159,1531,1.0,0
profile_15:294576,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294576,2017-04-13 04:08:25.810994,http,192.168.1.192,192.168.1.159,44429,80,1,4,159,1531,1.0,0
profile_15:294630,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294630,2017-04-13 04:14:06.076723,http,192.168.1.192,192.168.1.159,44466,80,1,4,159,1531,1.0,0
profile_15:294725,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,294725,2017-04-13 04:24:28.566750,dns,192.168.1.159,192.168.1.1,39285,53,1,1,37,37,0.0,0
profile_15:295008,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,295008,2017-04-13 04:54:27.984359,http,192.168.1.192,192.168.1.159,44732,80,1,5,159,1533,1.0,0
profile_15:295098,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,295098,2017-04-13 05:07:38.605460,http,192.168.1.192,192.168.1.159,44819,80,1,4,159,1533,1.0,0
profile_15:295181,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,295181,2017-04-13 05:19:39.172090,http,192.168.1.192,192.168.1.159,44897,80,1,4,159,1533,1.0,0
profile_15:295254,profile_15,flows/PhilipsHue_0017882b9a25_flows.csv,295254,2017-04-13 05:30:59.685022,http,192.168.1.192,192.168.1.159,44974,80,1,4,159,1854,2.0,0
